日期,標的代號,標的名稱,權重(%),持有數,單位,ETF
20260701,2330,台積電,10.11,11960000,股,00981A
20260701,2327,國巨*,9.66,25098000,股,00981A
20260701,2383,台光電,8.38,4486000,股,00981A
20260701,2454,聯發科,7.37,5037000,股,00981A
20260701,2345,智邦,5.69,6334000,股,00981A
20260701,6223,旺矽,5.38,2382000,股,00981A
20260701,3037,欣興,5.34,15203000,股,00981A
20260701,2303,聯電,4.94,86550000,股,00981A
20260701,3017,奇鋐,4.59,5191000,股,00981A
20260701,6669,緯穎,4.11,2417000,股,00981A
20260701,2308,台達電,3.77,5614000,股,00981A
20260701,8046,南電,3.55,8949000,股,00981A
20260701,2368,金像電,3.42,8315000,股,00981A
20260701,3665,貿聯-KY,3.28,4833848,股,00981A
20260701,3711,日月光投控,3.02,12742000,股,00981A
20260701,6274,台燿,2.94,5160000,股,00981A
20260701,3653,健策,2.60,2267000,股,00981A
20260701,5274,信驊,2.19,379000,股,00981A
20260701,6805,富世達,1.04,1811000,股,00981A
20260701,8210,勤誠,0.99,2267000,股,00981A
20260701,6515,穎崴,0.76,252000,股,00981A
20260701,6510,精測,0.71,636000,股,00981A
20260701,6187,萬潤,0.48,1334000,股,00981A
20260701,6147,頎邦,0.46,6275000,股,00981A
20260701,2449,京元電子,0.43,3808000,股,00981A
20260701,5439,高技,0.38,3528000,股,00981A
20260701,3533,嘉澤,0.30,416000,股,00981A
20260701,6278,台表科,0.30,4334000,股,00981A
20260701,6271,同欣電,0.29,2966000,股,00981A
20260701,1590,亞德客-KY,0.25,530000,股,00981A
20260701,6191,精成科,0.14,3988000,股,00981A
20260701,6488,環球晶,0.13,350000,股,00981A
20260701,3264,欣銓,0.12,1508000,股,00981A
20260701,3376,新日興,0.11,1741000,股,00981A
20260701,8358,金居,0.10,490000,股,00981A
20260701,4966,譜瑞-KY,0.03,140000,股,00981A
20260701,2002,中鋼,0.03,5163000,股,00981A
20260701,1815,富喬,0.00,107000,股,00981A
20260701,2313,華通,0.00,1000,股,00981A
20260701,2317,鴻海,0.00,1000,股,00981A
20260701,2382,廣達,0.00,1000,股,00981A
20260701,2481,強茂,0.00,5000,股,00981A
20260701,3008,大立光,0.00,1000,股,00981A
20260701,2439,美律,0.00,1000,股,00981A
20260701,4958,臻鼎-KY,0.00,1000,股,00981A
20260701,5347,世界,0.00,1000,股,00981A
20260701,3443,創意,0.00,1000,股,00981A
20260701,3661,世芯-KY,0.00,1000,股,00981A
20260701,8996,高力,0.00,1000,股,00981A
20260701,8150,南茂,0.00,1000,股,00981A
20260701,C_NTD,CASH,,8658029313,元,00981A
20260701,M_NTD,MARGIN,,500781127,元,00981A
20260701,RDI_NTD,RECEIVABLES FOR DISPOSAL OF INVESTMENTS,,3885980027,元,00981A
20260701,2330,台積電,18.39,12800000,股,00403A
20260701,2303,聯電,7.27,75000000,股,00403A
20260701,2327,國巨*,6.57,10050000,股,00403A
20260701,3037,欣興,5.34,8960000,股,00403A
20260701,3017,奇鋐,5.18,3450000,股,00403A
20260701,2344,華邦電,4.23,38800000,股,00403A
20260701,2383,台光電,3.62,1140000,股,00403A
20260701,6223,旺矽,3.61,940000,股,00403A
20260701,2454,聯發科,3.57,1435000,股,00403A
20260701,2345,智邦,3.20,2100000,股,00403A
20260701,2308,台達電,2.77,2430000,股,00403A
20260701,6669,緯穎,2.28,790000,股,00403A
20260701,4958,臻鼎-KY,2.23,6440000,股,00403A
20260701,3711,日月光投控,2.14,5300000,股,00403A
20260701,2368,金像電,1.92,2750000,股,00403A
20260701,6274,台燿,1.65,1700000,股,00403A
20260701,3189,景碩,1.64,3217000,股,00403A
20260701,3653,健策,1.62,830000,股,00403A
20260701,3533,嘉澤,1.54,1240000,股,00403A
20260701,8996,高力,1.39,1560000,股,00403A
20260701,3443,創意,1.30,450000,股,00403A
20260701,6488,環球晶,1.27,2000000,股,00403A
20260701,7769,鴻勁,1.11,279000,股,00403A
20260701,6515,穎崴,1.02,200000,股,00403A
20260701,2337,旺宏,0.82,10000000,股,00403A
20260701,1303,南亞,0.79,7550000,股,00403A
20260701,3529,力旺,0.66,390000,股,00403A
20260701,8358,金居,0.66,1950000,股,00403A
20260701,5347,世界,0.65,5500000,股,00403A
20260701,2360,致茂,0.59,450000,股,00403A
20260701,6805,富世達,0.56,570000,股,00403A
20260701,8046,南電,0.54,795000,股,00403A
20260701,3583,辛耘,0.47,900000,股,00403A
20260701,2317,鴻海,0.46,3200000,股,00403A
20260701,1560,中砂,0.44,1000000,股,00403A
20260701,6147,頎邦,0.44,3500000,股,00403A
20260701,5274,信驊,0.44,45000,股,00403A
20260701,3211,順達,0.37,1560000,股,00403A
20260701,6196,帆宣,0.33,1000000,股,00403A
20260701,4966,譜瑞-KY,0.32,900000,股,00403A
20260701,6415,矽力*-KY,0.30,900000,股,00403A
20260701,6442,光聖,0.27,300000,股,00403A
20260701,2049,上銀,0.20,1010000,股,00403A
20260701,3665,貿聯-KY,0.19,166000,股,00403A
20260701,6239,力成,0.10,500000,股,00403A
20260701,2455,全新,0.09,450000,股,00403A
20260701,4979,華星光,0.03,100000,股,00403A
