日期,標的代號,標的名稱,權重(%),持有數,單位,ETF
20260626,2330,台積電,10.08,11960000,股,00981A
20260626,2327,國巨*,9.18,25098000,股,00981A
20260626,2383,台光電,8.49,4486000,股,00981A
20260626,2454,聯發科,7.04,5037000,股,00981A
20260626,6223,旺矽,5.51,2352000,股,00981A
20260626,2345,智邦,5.43,6334000,股,00981A
20260626,3037,欣興,5.17,14735000,股,00981A
20260626,2303,聯電,5.11,86550000,股,00981A
20260626,3017,奇鋐,4.22,5191000,股,00981A
20260626,6669,緯穎,3.73,2417000,股,00981A
20260626,2308,台達電,3.66,5614000,股,00981A
20260626,8046,南電,3.61,8917000,股,00981A
20260626,2368,金像電,3.56,8315000,股,00981A
20260626,3665,貿聯-KY,3.23,4833848,股,00981A
20260626,3711,日月光投控,2.90,12742000,股,00981A
20260626,6274,台燿,2.88,5058000,股,00981A
20260626,3653,健策,2.78,2267000,股,00981A
20260626,5274,信驊,2.13,379000,股,00981A
20260626,6510,精測,1.09,930000,股,00981A
20260626,6805,富世達,1.07,1811000,股,00981A
20260626,8210,勤誠,1.00,2267000,股,00981A
20260626,6515,穎崴,0.83,281000,股,00981A
20260626,3533,嘉澤,0.65,852000,股,00981A
20260626,2317,鴻海,0.65,7307000,股,00981A
20260626,6187,萬潤,0.52,1334000,股,00981A
20260626,2449,京元電子,0.50,4481000,股,00981A
20260626,6147,頎邦,0.49,6275000,股,00981A
20260626,5439,高技,0.38,3528000,股,00981A
20260626,6278,台表科,0.30,4334000,股,00981A
20260626,6271,同欣電,0.27,2966000,股,00981A
20260626,1590,亞德客-KY,0.26,530000,股,00981A
20260626,4966,譜瑞-KY,0.24,1116000,股,00981A
20260626,8358,金居,0.20,980000,股,00981A
20260626,6191,精成科,0.14,3988000,股,00981A
20260626,3264,欣銓,0.12,1508000,股,00981A
20260626,3376,新日興,0.12,1741000,股,00981A
20260626,6488,環球晶,0.12,350000,股,00981A
20260626,2002,中鋼,0.04,5163000,股,00981A
20260626,2439,美律,0.00,18000,股,00981A
20260626,2481,強茂,0.00,5000,股,00981A
20260626,3008,大立光,0.00,1000,股,00981A
20260626,1815,富喬,0.00,107000,股,00981A
20260626,2313,華通,0.00,1000,股,00981A
20260626,2382,廣達,0.00,1000,股,00981A
20260626,3443,創意,0.00,1000,股,00981A
20260626,3661,世芯-KY,0.00,1000,股,00981A
20260626,5347,世界,0.00,1000,股,00981A
20260626,4958,臻鼎-KY,0.00,1000,股,00981A
20260626,8996,高力,0.00,1000,股,00981A
20260626,8150,南茂,0.00,1000,股,00981A
20260626,C_NTD,CASH,,6379100584,元,00981A
